"MacroTrends Data Download"
"SHEL - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


"ATTRIBUTION: Proper attribution requires clear indication of the data source as ""www.macrotrends.net""."
"A ""dofollow"" backlink to the originating page is also required if the data is displayed on a web page."


date,open,high,low,close,volume
2005-08-08,23.3525,23.4876,23.2869,23.3051,276552
2005-08-09,23.878,23.9182,23.7649,23.8233,402456
2005-08-10,24.3817,24.4364,24.0861,24.4072,552155
2005-08-11,24.6553,24.8451,24.4947,24.6115,551022
2005-08-12,24.5567,24.6078,24.4509,24.5531,421687
2005-08-15,24.429,24.5203,24.3634,24.3816,313446
2005-08-16,24.1408,24.17,24.0021,24.0313,332387
2005-08-17,23.8561,23.94,23.4875,23.5386,525951
2005-08-18,23.232,23.2758,23.0642,23.1554,638023
2005-08-19,23.4328,23.5277,23.3671,23.5277,354722
2005-08-22,23.5422,23.6006,23.3233,23.4072,383369
2005-08-23,23.3379,23.378,23.243,23.3561,211409
2005-08-24,23.2212,23.3233,23.1555,23.2613,324359
2005-08-25,23.3124,23.316,23.1774,23.2686,240605
2005-08-26,23.305,23.3196,23.035,23.0824,330233
2005-08-29,23.1518,23.1737,22.9547,23.035,305053
2005-08-30,22.9511,23.243,22.9401,23.1664,282902
2005-08-31,23.5204,23.9072,23.4583,23.7065,815531
2005-09-01,24.1188,24.4217,24.1006,24.3597,511280
2005-09-02,24.2794,24.3341,24.1991,24.2502,390412
2005-09-06,24.2976,24.3816,24.1626,24.2794,382493
2005-09-07,23.7613,23.9547,23.6883,23.7722,496866
2005-09-08,23.5897,23.7175,23.3963,23.4474,446942
2005-09-09,23.6372,23.743,23.6335,23.67,341730
2005-09-12,23.4911,23.5167,23.3379,23.3488,462487
2005-09-13,23.2247,23.2539,23.1554,23.1627,419936
2005-09-14,23.2175,23.462,23.2175,23.462,577700
2005-09-15,23.8305,23.8853,23.5568,23.6955,500587
2005-09-16,23.9583,24.2502,23.9035,24.0057,348261
2005-09-19,24.086,24.2685,24.0787,24.1882,247028
2005-09-20,24.2612,24.3159,23.9984,23.9984,440591
2005-09-21,24.3962,24.4509,24.1517,24.2502,502156
2005-09-22,24.3196,24.3488,23.889,24.1262,363116
2005-09-23,23.7466,23.794,23.6371,23.6444,262428
2005-09-26,23.5058,23.8853,23.4182,23.8817,335709
2005-09-27,23.8524,23.8524,23.6554,23.7466,342933
2005-09-28,23.8707,24.086,23.7758,24.0641,486939
2005-09-29,23.9985,24.1736,23.9547,24.1408,388917
2005-09-30,24.0422,24.2684,23.9546,23.9546,464567
2005-10-03,23.9984,24.0604,23.9035,23.9327,429095
2005-10-04,23.7831,23.8379,23.2138,23.3014,576130
2005-10-05,23.2868,23.3598,22.9292,22.9803,666381
2005-10-06,23.0423,23.1664,22.6445,22.8817,681342
2005-10-07,23.0459,23.1116,22.9182,23.0131,287864
2005-10-10,23.0058,23.0094,22.6627,22.7649,368406
2005-10-11,22.7029,22.9218,22.6043,22.8817,529199
2005-10-12,22.681,22.7065,22.4511,22.4985,464860
2005-10-13,22.0424,22.3525,21.9767,22.3489,642038
2005-10-14,22.2394,22.5423,22.1774,22.4912,408549
2005-10-17,22.4913,22.5679,22.2504,22.546,630471
2005-10-18,21.9512,22.1008,21.7176,21.7395,823233
2005-10-19,21.6409,22.0606,21.5716,22.0387,635469
2005-10-20,21.7687,21.8563,21.0899,21.2614,899285
2005-10-21,21.2686,21.4548,21.1227,21.2285,579450
2005-10-24,21.4219,21.692,21.3854,21.6409,413184
2005-10-25,21.63,21.8964,21.5935,21.8526,325964
2005-10-26,21.8891,22.0679,21.6628,21.7139,365231
2005-10-27,22.4292,22.4365,22.046,22.1336,555767
2005-10-28,22.3197,22.4876,22.1373,22.4876,583502
2005-10-31,22.6081,22.7321,22.5059,22.6409,522522
2005-11-01,22.3854,22.5095,22.254,22.3854,441066
2005-11-02,22.347,22.8036,22.3249,22.7705,309425
2005-11-03,22.8442,23.1241,22.7926,22.9878,304749
2005-11-04,23.0319,23.0466,22.5679,22.671,282062
2005-11-07,22.5422,22.5937,22.3912,22.4759,188926
2005-11-08,22.2954,22.6084,22.2843,22.5237,205129
2005-11-09,22.5642,22.7962,22.4058,22.52,363045
2005-11-10,22.3874,22.3985,22.1149,22.2217,352697
2005-11-11,21.975,22.0745,21.9419,22.0045,428084
2005-11-14,22.3102,22.3507,22.115,22.3028,289097
2005-11-15,22.3727,22.5127,22.2438,22.2512,249985
2005-11-16,22.1333,22.4279,22.0781,22.4169,306773
2005-11-17,22.6747,22.7668,22.4869,22.5716,354060
2005-11-18,22.9399,23.0614,22.7778,22.9988,513671
2005-11-21,23.275,23.3045,22.9914,23.1056,329717
2005-11-22,23.1756,23.5512,23.1719,23.5402,211169
2005-11-23,23.3781,23.5401,23.3192,23.4223,242104
2005-11-25,23.2566,23.2787,23.1388,23.1793,130738
2005-11-28,22.9656,23.0061,22.7999,22.822,640172
2005-11-29,23.1129,23.1129,22.8515,22.8883,435522
2005-11-30,22.822,22.8551,22.6047,22.6931,406134
2005-12-01,22.8883,23.1793,22.8294,23.1056,357338
2005-12-02,23.1019,23.2234,22.9951,23.205,395048
2005-12-05,23.3339,23.4886,23.2566,23.3155,353986
2005-12-06,23.3007,23.4775,23.205,23.3744,344153
2005-12-07,23.3008,23.3045,22.9214,23.0172,389819
2005-12-08,23.3045,23.6617,23.2456,23.6028,366766
2005-12-09,23.3082,23.3708,23.1903,23.1977,350746
2005-12-12,23.4702,23.5475,23.3266,23.3855,408086
2005-12-13,23.5475,23.566,23.3634,23.4076,603456
2005-12-14,23.5181,23.5512,23.3362,23.4113,704843
2005-12-15,23.1608,23.1866,22.8588,22.973,377519
2005-12-16,23.043,23.1314,22.9215,22.9399,495810
2005-12-19,22.8258,22.9326,22.6306,22.6674,358296
2005-12-20,22.6711,22.7189,22.4832,22.5127,404440
2005-12-21,22.741,22.7484,22.6158,22.6858,282026
2005-12-22,22.811,22.881,22.7116,22.7668,232456
2005-12-23,22.6968,22.8736,22.6416,22.7889,232456
2005-12-27,22.6968,22.7226,22.4648,22.4648,429962
2005-12-28,22.5826,22.6415,22.4721,22.5016,438579
2005-12-29,22.4648,22.6932,22.4317,22.5974,311340
2005-12-30,22.4464,22.7153,22.3765,22.6453,234702
2006-01-03,23.0835,23.8826,23.0835,23.5696,614798
2006-01-04,23.728,23.8458,23.6691,23.8127,423885
2006-01-05,23.7427,23.809,23.5217,23.5254,437290
2006-01-06,23.9231,24.1073,23.9121,23.9747,342091
2006-01-09,24.0926,24.1257,23.8643,23.9416,263906
2006-01-10,23.8495,23.9747,23.7759,23.8753,212016
2006-01-11,23.7943,24.1036,23.7353,23.9784,421196
2006-01-12,23.9711,24.0594,23.6838,23.7906,470693
2006-01-13,23.7759,24.1,23.7722,24.0079,257756
2006-01-17,24.0079,24.1515,23.9527,24.1405,727861
2006-01-18,24.0889,24.1294,23.7795,24.0668,537940
2006-01-19,23.7869,23.9158,23.6728,23.8974,567292
2006-01-20,24.0705,24.1,23.5034,23.9269,498093
2006-01-23,24.0447,24.2878,24.0005,24.2215,336715
2006-01-24,24.1626,24.1626,23.9784,24.0079,378403
2006-01-25,24.2067,24.2362,23.8237,23.9305,569500
2006-01-26,24.1442,24.17,23.9969,24.1184,714861
2006-01-27,24.5493,24.6487,24.424,24.4977,347358
2006-01-30,24.9248,24.9506,24.7702,24.8475,414346
2006-01-31,25.1532,25.2084,24.9838,25.0832,612110
2006-02-01,25.028,25.1348,24.7261,24.7813,484688
2006-02-02,24.6008,24.6119,24.2989,24.3762,678107
2006-02-03,23.9121,24.1073,23.8274,23.8974,428525
2006-02-06,23.8864,24.0153,23.8017,23.9195,345995
2006-02-07,23.5365,23.5733,23.1903,23.2787,759163
2006-02-08,23.27,23.3852,23.192,23.3406,563154
2006-02-09,23.478,23.5301,23.2217,23.2997,597893
2006-02-10,23.4707,23.5004,23.1511,23.2849,677480
2006-02-13,23.1362,23.3926,23.1362,23.27,345316
2006-02-14,22.9951,23.2589,22.9691,23.1474,608966
2006-02-15,23.3183,23.478,22.9244,23.0136,450760
2006-02-16,23.0174,23.1957,22.9728,23.1697,743169
2006-02-17,23.244,23.3518,23.1846,23.3109,553792
2006-02-21,23.3591,23.4037,23.1176,23.1362,1005108
2006-02-22,22.8836,22.9133,22.7721,22.8576,930095
2006-02-23,22.8539,22.8576,22.6012,22.6458,950566
2006-02-24,22.7499,22.7684,22.6198,22.6644,964946
2006-02-27,22.642,22.7238,22.6272,22.6309,284084
2006-02-28,22.4303,22.5084,22.3635,22.4712,337960
2006-03-01,22.7573,23.0582,22.7164,23.0062,530346
2006-03-02,22.8836,22.9765,22.7349,22.9393,483865
2006-03-03,22.9802,23.1102,22.9653,23.0322,371213
2006-03-06,23.1474,23.1548,22.6829,22.7015,444593
2006-03-07,22.5455,22.6309,22.382,22.5306,466254
2006-03-08,22.7016,22.7722,22.4824,22.6607,953392
2006-03-09,22.6941,22.735,22.5492,22.5938,438129
2006-03-10,22.5789,22.8352,22.5417,22.8241,386111
2006-03-13,22.7833,22.9728,22.7721,22.9356,470267
2006-03-14,22.9468,23.2514,22.9059,23.1734,325290
2006-03-15,23.1103,23.166,22.9802,23.166,364005
2006-03-16,23.1734,23.4409,23.1102,23.4149,478404
2006-03-17,23.2217,23.2254,22.9913,23.1251,548367
2006-03-20,22.9059,22.9319,22.7573,22.7684,520723
2006-03-21,22.5232,22.7461,22.4526,22.5715,371473
2006-03-22,22.5157,22.7758,22.5157,22.5826,437979
2006-03-23,22.512,22.564,22.356,22.5083,511694
2006-03-24,22.7944,23.0174,22.7684,22.8576,356017
2006-03-27,22.9394,23.01,22.8688,22.9245,372960
2006-03-28,23.0397,23.0917,22.7796,22.8576,242918
2006-03-29,23.0768,23.2812,23.0768,23.2106,389940
2006-03-30,23.4186,23.6527,23.3889,23.4112,476026
2006-03-31,23.3369,23.3666,23.0805,23.1325,354976
2006-04-03,23.2774,23.5895,23.2402,23.3517,307529
2006-04-04,23.5524,23.7827,23.5152,23.7493,449201
2006-04-05,23.7455,23.9833,23.7344,23.9536,385517
2006-04-06,23.8942,23.9797,23.7456,23.9574,297275
2006-04-07,24.1543,24.1914,23.753,23.805,366902
2006-04-10,24.1357,24.3512,24.1357,24.2546,481228
2006-04-11,24.745,24.7562,24.3363,24.4032,859722
2006-04-12,24.4961,24.5667,24.2174,24.3623,572962
2006-04-13,24.3327,24.4961,24.3067,24.4144,290513
2006-04-17,24.6336,24.7265,24.589,24.7265,279738
2006-04-18,25.2652,25.4212,25.1128,25.4138,702744
2006-04-19,25.1537,25.4658,25.0682,25.4658,543535
2006-04-20,25.1983,25.3135,25.0199,25.1054,612532
2006-04-21,25.607,25.9711,25.5401,25.9711,875698
2006-04-24,25.9749,26.0009,25.8151,25.9117,561668
2006-04-25,26.0492,26.1532,25.7594,25.8374,710473
2006-04-26,25.9637,26.1086,25.6107,25.6999,503966
2006-04-27,25.3209,25.6739,25.2317,25.4658,510691
2006-04-28,25.3284,25.5736,25.2726,25.3135,517082
2006-05-01,25.4621,25.778,25.4436,25.5253,330343
2006-05-02,25.7593,26.0789,25.7593,26.038,407513
2006-05-03,25.7036,25.711,25.3581,25.5104,419216
2006-05-04,25.5216,25.7222,25.2578,25.5959,497019
2006-05-05,25.7259,25.9154,25.6925,25.9154,391722
2006-05-08,25.5253,25.7111,25.4584,25.6925,299244
2006-05-09,25.7073,25.8225,25.581,25.6999,559067
2006-05-10,25.7901,25.9288,25.6026,25.9213,297534
2006-05-11,26.075,26.1088,25.8051,25.8913,457157
2006-05-12,25.8914,25.9052,25.3477,25.4114,348080
2006-05-15,25.1901,25.2876,24.9052,25.0964,494241
2006-05-16,25.3476,25.4489,25.0852,25.3139,534963
2006-05-17,24.8752,24.9877,24.234,24.3765,743631
2006-05-18,24.5377,24.7177,24.3615,24.3915,523114
2006-05-19,24.3878,24.6352,24.1853,24.5715,475007
2006-05-22,24.084,24.5602,23.9415,24.414,483293
2006-05-23,24.6989,24.9576,24.4102,24.4102,476805
2006-05-24,24.3839,24.4777,24.0165,24.2452,589407
2006-05-25,24.7852,25.1302,24.6776,25.0627,480631
2006-05-26,24.7064,25.0251,24.6277,24.9464,485167
2006-05-30,25.0215,25.1152,24.654,24.6615,754169
2006-05-31,24.7627,24.8789,24.6115,24.8639,323032
2006-06-01,24.234,24.7702,24.1965,24.7702,734969
2006-06-02,24.804,24.9764,24.5415,24.9427,454083
2006-06-05,25.119,25.134,24.5603,24.594,288386
2006-06-06,24.4477,24.4627,24.1102,24.3652,402375
2006-06-07,24.3728,24.3765,23.9828,23.9903,482431
2006-06-08,23.5253,23.979,23.1428,23.8965,756454
2006-06-09,23.7315,24.0502,23.619,23.7165,538974
2006-06-12,23.6791,23.7916,23.3979,23.4316,362179
2006-06-13,23.3041,23.4766,22.9854,23.0566,571184
2006-06-14,23.349,23.4953,22.9441,23.2553,785026
2006-06-15,23.604,23.9227,23.5028,23.8665,359666
2006-06-16,23.7091,23.8103,23.5666,23.8103,286099
2006-06-19,23.6903,23.6978,23.1953,23.2703,494991
2006-06-20,23.3116,23.709,23.2741,23.4728,372490
2006-06-21,23.4241,23.889,23.4241,23.7203,505978
2006-06-22,23.6453,23.8402,23.5553,23.784,230603
2006-06-23,23.8178,24.0315,23.799,23.8665,316095
2006-06-26,23.7953,23.979,23.6153,23.9228,309347
2006-06-27,23.964,24.129,23.7728,23.8253,438672
2006-06-28,24.0953,24.294,24.0578,24.2865,237915
2006-06-29,24.3015,24.9352,24.2903,24.9202,529151
2006-06-30,25.2802,25.3364,25.0777,25.1152,297048
2006-07-03,25.3439,25.5276,25.3326,25.4526,169934
2006-07-05,25.2052,25.4564,25.0439,25.3814,331994
2006-07-06,25.2989,25.4601,25.2314,25.3551,334656
2006-07-07,25.4901,25.6963,25.4076,25.4976,508977
2006-07-10,25.5201,25.6813,25.4601,25.4976,243352
2006-07-11,25.5539,25.8651,25.5164,25.8276,343506
2006-07-12,25.5951,25.6214,25.4002,25.4939,313396
2006-07-13,25.4376,25.4938,25.2651,25.3551,362703
2006-07-14,25.3476,25.4563,25.1601,25.3701,399075
2006-07-17,24.9839,25.1002,24.7965,24.9127,442947
2006-07-18,25.0327,25.0552,24.594,24.9427,417674
2006-07-19,24.7214,25.3439,24.7199,25.2389,328732
2006-07-20,25.1564,25.2052,24.9577,24.9652,230004
2006-07-21,25.2652,25.2877,24.969,25.0852,363379
2006-07-24,25.2277,25.5614,25.2052,25.4789,251077
2006-07-25,25.5089,25.6664,25.3139,25.5014,367241
2006-07-26,25.7901,26.0601,25.7489,26.0601,489630
2006-07-27,26.8775,26.9037,26.3675,26.45,680448
2006-07-28,26.4838,26.8363,26.4838,26.6263,721246
2006-07-31,26.555,26.6262,26.405,26.5475,357979
2006-08-01,26.5213,26.6712,26.3638,26.645,233416
2006-08-02,26.861,26.948,26.7361,26.8307,320289
2006-08-03,26.6037,26.7475,26.5205,26.5621,329671
2006-08-04,26.8004,27.0425,26.6907,26.9177,383166
2006-08-07,26.9706,27.1106,26.8307,26.9101,406659
2006-08-08,26.895,26.9858,26.6831,26.7361,371135
2006-08-09,27.1182,27.2695,26.9442,27.0047,456749
2006-08-10,26.8761,26.8799,26.4713,26.7248,346772
2006-08-11,26.5545,26.721,26.5205,26.6075,184546
2006-08-14,26.6642,26.6945,26.3502,26.4145,350630
2006-08-15,26.7512,26.8723,26.6907,26.8269,388954
2006-08-16,26.8307,26.9253,26.5243,26.6151,308826
2006-08-17,26.4864,26.5772,26.267,26.4675,237701
2006-08-18,26.8799,27.1069,26.7097,27.1069,378513
2006-08-21,27.3149,27.383,27.2014,27.2506,322520
2006-08-22,26.9177,27.0879,26.8117,26.9555,338410
2006-08-23,27.0842,27.1599,26.6794,26.861,263276
2006-08-24,26.948,27.0198,26.6642,26.895,285899
2006-08-25,26.6869,26.8345,26.6415,26.7172,251963
2006-08-28,26.6718,26.7966,26.6453,26.6718,224800
2006-08-29,26.7399,26.7512,26.3124,26.5545,406092
2006-08-30,26.5999,26.6226,26.3389,26.5394,381539
2006-08-31,26.3237,26.4751,26.0551,26.0816,371967
2006-09-01,26.1535,26.3086,26.0892,26.18,506462
2006-09-05,26.1687,26.2557,26.0968,26.1611,594460
2006-09-06,25.9265,26.04,25.6882,25.7487,443622
2006-09-07,25.4838,25.6579,25.4044,25.5368,486032
2006-09-08,25.4196,25.4801,25.1472,25.185,396332
2006-09-11,25.0072,25.0185,24.7386,24.8256,661991
2006-09-12,24.8634,24.9921,24.7158,24.8369,474530
2006-09-13,24.7612,25.0374,24.678,24.9958,717187
2006-09-14,24.9769,25.0071,24.6553,24.7461,445135
2006-09-15,24.7272,24.7272,24.5078,24.6213,257601
2006-09-18,24.5986,24.9732,24.5986,24.9656,353998
2006-09-19,24.7915,24.7915,24.2808,24.3829,414831
2006-09-20,24.6553,24.7688,24.4283,24.4548,485124
2006-09-21,24.7462,24.9391,24.6327,24.8483,371590
2006-09-22,24.8483,24.8634,24.5343,24.5797,416156
2006-09-25,24.5759,24.7726,24.2392,24.7348,551672
2006-09-26,24.364,24.7121,24.3602,24.6856,542629
2006-09-27,24.765,25.0109,24.6704,24.9731,577775
2006-09-28,25.0034,25.1358,24.9504,24.9731,284385
2006-09-29,24.9845,25.1434,24.9088,25.0072,229491
2006-10-02,25.0034,25.1169,24.8558,24.8596,213904
2006-10-03,24.6894,24.7878,24.4397,24.4624,575808
2006-10-04,24.4397,24.765,24.3186,24.7461,555000
2006-10-05,24.6213,24.7273,24.5192,24.6516,489438
2006-10-06,24.4548,24.5645,24.2467,24.5229,280224
2006-10-09,24.591,24.644,24.3149,24.33,448465
2006-10-10,24.4473,24.6856,24.4019,24.6705,352409
2006-10-11,24.5153,24.6553,24.4321,24.4775,305609
2006-10-12,24.5911,24.8143,24.5911,24.7878,295282
2006-10-13,24.8105,24.9921,24.7311,24.8559,431063
2006-10-16,25.0261,25.3779,25.0185,25.3174,289493
2006-10-17,25.4574,25.4688,25.2645,25.3023,335271
2006-10-18,25.1434,25.2455,24.9164,24.9542,462160
2006-10-19,25.1018,25.412,25.0791,25.3704,324640
2006-10-20,25.3212,25.3212,25.0753,25.1926,419372
2006-10-23,24.7991,25.1245,24.7878,25.0791,412033
2006-10-24,25.0413,25.2872,25.0261,25.2607,344313
2006-10-25,25.3174,25.6692,25.3023,25.5898,415967
2006-10-26,26.4183,26.4258,26.0702,26.2783,805941
2006-10-27,26.3389,26.3616,26.0589,26.1535,424819
2006-10-30,26.1799,26.2859,26.0816,26.1232,806963
2006-10-31,26.1876,26.4108,26.0779,26.3389,361867
2006-11-01,26.4036,26.4837,26.1592,26.2203,500583
2006-11-02,26.0141,26.3387,25.9912,26.2203,325005
2006-11-03,26.3882,26.5639,26.3386,26.4226,334587
2006-11-06,26.5792,26.7853,26.457,26.7166,237159
2006-11-07,26.8464,27.0106,26.7357,26.7548,423274
2006-11-08,26.7815,27.1212,26.7547,27.0907,384676
2006-11-09,27.1022,27.2511,27.0182,27.1175,478823
2006-11-10,27.4153,27.4458,27.2205,27.4038,371505
2006-11-13,27.0449,27.1518,27.0106,27.0602,305000
2006-11-14,27.1595,27.1938,26.9152,27.1404,223491
2006-11-15,26.8617,27.1061,26.8426,27.0717,434346
2006-11-16,27.1365,27.2129,26.6441,26.6746,404452
2006-11-17,26.6326,26.9036,26.5906,26.8731,545403
2006-11-20,26.5372,26.6746,26.4303,26.5181,419914
2006-11-21,26.6899,26.8235,26.5944,26.8235,662036
2006-11-22,26.8235,26.8769,26.6364,26.7433,357608
2006-11-24,26.6479,26.8617,26.6441,26.8044,181419
2006-11-27,26.9419,27.0068,26.6708,26.7548,313819
2006-11-28,26.7548,27.0488,26.7434,27.0488,356044
2006-11-29,26.8655,27.2206,26.8044,27.1595,635809
2006-11-30,27.1137,27.1671,26.9801,27.1175,334053
2006-12-01,27.0793,27.1862,26.8159,27.1862,337871
2006-12-04,26.8426,26.9648,26.7435,26.9075,374330
2006-12-05,27.1518,27.3809,27.148,27.3007,382691
2006-12-06,27.148,27.3503,27.0334,27.0678,379980
2006-12-07,27.087,27.2817,27.0106,27.1404,224598
2006-12-08,27.2778,27.358,27.0564,27.0564,304886
2006-12-11,26.8885,27.1099,26.8655,27.0488,238266
2006-12-12,26.8006,26.9075,26.6937,26.8693,319813
2006-12-13,26.9686,27.1404,26.8846,27.0602,295226
2006-12-14,27.232,27.2549,27.106,27.19,368527
2006-12-15,27.2664,27.2893,27.022,27.1633,269457
2006-12-18,27.1519,27.1862,26.7166,26.7319,439194
2006-12-19,26.9266,27.3771,26.9151,27.2969,409454
2006-12-20,27.0602,27.0946,26.751,26.8159,425565
2006-12-21,26.6784,26.9533,26.5372,26.9266,520474
2006-12-22,26.8579,26.8769,26.4455,26.5028,260752
2006-12-26,26.6365,26.7892,26.5334,26.6861,266632
2006-12-27,26.8235,27.0717,26.7701,27.0717,226393
2006-12-28,26.9304,27.0373,26.8349,26.9342,408003
2006-12-29,26.7586,27.0869,26.7547,27.0258,239029
2007-01-03,27.0602,27.0716,26.5562,26.6364,602822
2007-01-04,26.3882,26.4799,26.1477,26.2088,739115
2007-01-05,25.7278,25.7812,25.514,25.7278,825206
2007-01-08,25.6782,25.7508,25.3842,25.5026,552773
2007-01-09,25.3155,25.4949,25.2201,25.3995,606603
2007-01-10,25.3193,25.4377,25.1552,25.1857,652377
2007-01-11,25.22,25.6629,25.2047,25.304,643099
2007-01-12,25.4148,25.9035,25.4148,25.8882,620423
2007-01-16,25.9455,26.0333,25.6897,25.7622,719456
2007-01-17,25.6705,26.0523,25.6705,26.0523,500048
2007-01-18,26.1592,26.2356,25.9034,26.0027,545900
2007-01-19,25.953,26.2661,25.9263,26.2661,416134
2007-01-22,26.2203,26.2433,25.8462,25.9302,449579
2007-01-23,26.0791,26.4494,26.0485,26.4112,445722
2007-01-24,26.4112,26.457,26.205,26.457,587322
2007-01-25,26.1402,26.1631,25.8882,25.8882,480846
2007-01-26,26.0103,26.0943,25.8576,26.037,466375
2007-01-29,25.9149,25.9912,25.7584,25.7889,406819
2007-01-30,25.8805,26.1898,25.85,26.1134,359441
2007-01-31,25.6934,26.0828,25.6018,26.0561,628821
2007-02-01,26.4112,26.5715,26.3424,26.5257,520588
2007-02-02,26.0294,26.0561,25.8385,25.9683,682498
2007-02-05,26.0332,26.1096,25.9187,26.1096,520245
2007-02-06,26.0142,26.0982,25.9225,26.0867,379752
2007-02-07,26.2254,26.237,25.8901,25.9479,471664
2007-02-08,25.7783,26.1483,25.7166,26.1098,419437
2007-02-09,25.7436,25.8438,25.6318,25.6434,472744
2007-02-12,25.524,25.5933,25.4276,25.5548,339384
2007-02-13,25.5895,25.8631,25.5817,25.8053,401137
2007-02-14,25.84,25.9711,25.7514,25.7668,644049
2007-02-15,25.8092,25.8978,25.6897,25.8747,665349
2007-02-16,25.7128,25.7513,25.6048,25.6665,286228
2007-02-20,25.3929,25.4314,25.285,25.3505,373339
2007-02-21,25.3466,25.4893,25.2272,25.4353,441870
2007-02-22,25.5239,25.7089,25.47,25.6704,495601
2007-02-23,25.759,25.8862,25.7552,25.8477,290854
2007-02-26,26.1098,26.1406,25.7051,25.8901,371083
2007-02-27,25.84,26.0173,25.1732,25.4083,705551
2007-02-28,25.6858,25.7282,24.9958,25.0575,1883302
2007-03-01,24.9111,25.4199,24.7145,25.3235,863712
2007-03-02,24.9303,25.0267,24.6875,24.7453,624414
2007-03-05,24.171,24.541,24.171,24.3136,713183
2007-03-06,24.6567,24.9227,24.6567,24.8186,1610068
2007-03-07,24.7299,25.2541,24.7222,25.1539,798519
2007-03-08,25.2272,25.2464,25.0306,25.073,929455
2007-03-09,25.0614,25.2232,24.965,25.0999,410456
2007-03-12,24.9843,25.0884,24.9419,25.0421,302378
2007-03-13,24.8263,25.0614,24.5835,24.5835,473246
2007-03-14,24.6528,24.7954,24.437,24.78,470932
2007-03-15,24.3637,24.78,24.2982,24.6297,562552
2007-03-16,24.5758,24.6413,24.4332,24.4563,425143
2007-03-19,24.5141,24.7801,24.4332,24.6259,481726
2007-03-20,24.4447,24.7838,24.4369,24.7453,334505
2007-03-21,24.8571,25.2387,24.7261,25.1809,357960
2007-03-22,25.0537,25.4006,24.9805,25.1655,1381963
2007-03-23,25.3697,25.5663,25.3466,25.4738,598860
2007-03-26,25.8053,25.8168,25.4584,25.6511,845889
2007-03-27,25.5278,25.7475,25.524,25.6743,308508
2007-03-28,25.9094,26.0096,25.6357,25.7205,727598
2007-03-29,25.9325,26.0558,25.8897,25.9286,438516
2007-03-30,25.7437,25.8015,25.5047,25.5548,649393
2007-04-02,25.7861,25.8516,25.5548,25.5548,287116
2007-04-03,25.7089,25.7668,25.5933,25.6704,250807
2007-04-04,25.5432,25.6241,25.4969,25.6087,754886
2007-04-05,25.6704,25.8708,25.6588,25.84,887710
2007-04-09,25.1115,25.9209,25.1115,25.6704,195559
2007-04-10,25.6704,25.7822,25.6472,25.6935,911144
2007-04-11,25.921,25.9749,25.7475,25.8015,389605
2007-04-12,25.9287,26.1638,25.8786,26.1638,394962
2007-04-13,26.5106,26.6417,26.3912,26.6417,715263
2007-04-16,26.7265,26.7882,26.6109,26.7304,550511
2007-04-17,26.873,27.0118,26.742,26.8229,546788
2007-04-18,26.8575,26.95,26.7997,26.8691,460679
2007-04-19,26.6996,26.9385,26.6726,26.7651,420178
2007-04-20,26.9154,27.0734,26.9038,27.0734,337030
2007-04-23,26.9694,27.1467,26.9193,26.9424,396273
2007-04-24,27.004,27.0349,26.6995,26.7882,461566
2007-04-25,27.0541,27.2468,26.9539,27.1967,495503
2007-04-26,26.9886,27.1235,26.8499,27.0002,572990
2007-04-27,26.8768,27.0541,26.7034,27.0233,307621
2007-04-30,26.9964,27.0927,26.7034,26.7304,398200
2007-05-01,26.8884,26.9539,26.6918,26.7766,343891
2007-05-02,27.0735,27.3548,27.0696,27.2469,346435
2007-05-03,27.6747,27.6901,27.5013,27.5398,505892
2007-05-04,27.8983,28.1141,27.7557,27.8366,690960
2007-05-07,27.7287,27.8443,27.6747,27.7518,337955
2007-05-08,27.5706,27.7479,27.4318,27.7479,273702
2007-05-09,27.6545,27.7207,27.417,27.6701,308510
2007-05-10,27.4053,27.452,26.9186,26.9186,1429403
2007-05-11,27.0315,27.3391,26.9809,27.2924,1391990
2007-05-14,27.2534,27.487,27.2379,27.4481,734735
2007-05-15,27.3547,27.5727,27.2768,27.3469,354957
2007-05-16,27.5999,27.6233,27.2262,27.452,403740
2007-05-17,27.857,28.3826,27.8103,28.3086,935652
2007-05-18,28.7796,29.0249,28.7719,28.9198,740314
2007-05-21,29.2586,29.391,29.0522,29.1379,850736
2007-05-22,29.2975,29.3403,28.9666,29.0133,370920
2007-05-23,29.2469,29.4221,29.1068,29.1379,531015
2007-05-24,29.3598,29.4692,28.8458,28.9237,642756
2007-05-25,29.0367,29.2002,28.9783,29.1963,358306
2007-05-29,28.916,28.9977,28.6941,28.7252,447308
2007-05-30,28.4059,28.8458,28.3903,28.7991,1295940
2007-05-31,28.8926,29.1106,28.8381,28.9276,428725
2007-06-01,29.1534,29.3909,29.1379,29.3559,388012
2007-06-04,29.5544,29.8075,29.5427,29.7919,418418
2007-06-05,29.7841,30.0645,29.7024,29.862,523150
2007-06-06,29.9126,29.9243,29.5505,29.6712,601030
2007-06-07,29.609,29.9633,29.3871,29.4922,925997
